idhogar,Monto_Alquiler,Promedio_Anos_Escolaridad,Pared_Zocalo,Pared_Prefabricado,Pared_Madera,Piso_Cemento,Piso_Madera,Techo_Zinc,Electricidad_Cooperativa,Inodoro_Alcantarillado,Inodoro_Septico,Inodoro_Letrina,Basura_Camion,Pared_Mala,Pared_Regular,Techo_Malo,Techo_Regular,Piso_Malo,Piso_Regular,Tiene_Discapacitado,Proporcion_Mujeres,Jefe_Viudo,Jefe_Soltero,Cant_Ninos,Cant_Adultos,Cant_Adultos_Mayores,Promedio_Educ_Adultos,Sin_Educacion,Educ_Tecnica_Incompleta,Educ_Tecnica_Completa,Educ_Postgrado,Total_Dormitorios,Personas_por_Cuarto,Casa_Propia_Pagando,Casa_Precario,Casa_Prestada_Asignada,Region_Central,Region_Chorotega,Region_Pacifico_Central,Region_Brunca,Region_Huetar_Atlantica,Zona_Urbana,Edad_Promedio,Hogar_con_Rezago_Escolar,Hogar_sin_Jefe_Educado,Tasa_Dependencia,Target,Indice_Activos_Tech,Privacion_Servicios_Basicos,Calidad_Materiales_Vivienda,Hacinamiento_Severo
078a0b6e2,-0.4581085725612524,-1.049841243469561,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0.8925709700733278,0,1,1.7583477772409009,-1.2194837305374338,-0.5141079362108072,-0.9385121249781292,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,1,1,-1.1643234007459413,1,0,0.7901661158132315,1,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
07a5de1ba,0.6319347741945386,0.15892877335777283,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,-0.2302639982820149,0,0,0,0,-1.6909729866665713,2.1745430780028374,0,0,0,1,0,0,0,0,1,-0.8751570992944859,1,0,0.3208652597368452,0,-1.0367262171297869,-0.4076039627578522,-0.044138854508952025,0
07a6cc87c,-0.4581085725612524,-2.116403023023091,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-2.118925669471653,1,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,2.0354676399054106,0,1,3.136670396195163,1,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
07d417b1c,-0.4581085725612524,-0.4099041757374431,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,-0.4121202571597755,1,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,-0.15156984067668303,1,0,0,0,0.4403377349981003,0.38539355075390497,0,0,0,1,0,0,0,0,1,-0.7007092321893456,1,0,-0.30486921503166986,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
08210d8c6,-0.4581085725612524,1.0121781970005967,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.8925709700733278,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,2.248604445154385,0,1,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.2968244963915748,1,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
088555bbe,-0.4581085725612524,-0.4099041757374431,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,0,1.32440296420511,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
0890628f6,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,0.24190141951539462,0,0,0,0,-1.6909729866665713,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.210632616093062,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
08908240a,0.30492177016780125,-0.12548770118983513,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,0,0,0,-0.0029177637687841074,1,0,-0.3830860243777342,0,0.5005279420593525,-0.4076039627578522,1.661295161949008,0
08b931d98,-0.02209123385893605,-0.4099041757374431,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-1.6909729866665713,0.8326809996592418,0,0,0,1,0,0,0,0,0,-0.7803484758677791,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,1.661295161949008,0
0932e7898,-0.4581085725612524,1.2965946715482046,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,1.304273609559566,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.5907312290143657,1,0,-0.3830860243777342,0,2.037782101248492,-0.4076039627578522,-0.896855862737932,0
09344463d,-0.4581085725612524,1.2965946715482046,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,1.0681909006608612,0,0,1,0,0.4403377349981003,-0.5091810786843536,0,0,0,0,0,0,0,1,1,0.31943155588201905,1,0,-0.3830860243777342,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
09359a050,0.08691310081664305,-0.7417233960429859,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.660632871870843,0,1,1.7583477772409009,0.7283872888028295,-0.5141079362108072,-0.387652431534033,1,0,0,0,-0.6253176258342354,2.1745430780028374,0,0,0,0,0,0,0,0,1,-0.6760589900984018,1,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,1.661295161949008,0
09395e7d3,-0.4581085725612524,2.5764688070124406,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1.8244932752398302,0,1,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,1.7764390273569757,0,0,0,1,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,0.47112535336474964,0,0,-0.6177364524159273,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
093f0c2c3,4.804620705575777,0.15892877335777283,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.540356318458271,1,0,0,1,0.4403377349981003,-0.061893629779016676,1,0,0,1,0,0,0,0,1,-0.9652252915498573,1,0,-0.14843559633954106,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
0966c7521,-0.4581085725612524,-0.907633006195757,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,-0.971273640259677,0,1,0.02627860414338047,0.7283872888028295,1.1412309790886452,-1.2532890623069786,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,0,0,0.14403560254261144,1,1,-0.14843559633954106,1,-1.0367262171297869,1.5441919358326328,1.661295161949008,0
09aaa0480,-0.4581085725612524,-0.4099041757374431,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,-0.039351335093174664,1,1,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,1,0,1,0,0,0,0,-0.04084121313946666,1,0,-0.14843559633954106,1,-0.5243081640667403,3.4959878344231177,0.808578153720028,0
09b3b7300,-0.4581085725612524,0.8699699597267928,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.971273640259677,0,1,-0.8397559824053796,1.7023227984729612,-0.5141079362108072,0.359942773964747,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,0.10137172200059343,0,0,-0.6177364524159273,0,1.5253640481854454,-0.4076039627578522,-0.896855862737932,0
09b82f76a,-0.4581085725612524,2.220948213827931,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,1,-0.8397559824053796,1.7023227984729612,1.1412309790886452,1.4813356412335945,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,0.5991169949908037,0,0,-0.46130283372379866,0,3.5750362604376313,-0.4076039627578522,-0.896855862737932,0
09bf46466,-0.4581085725612524,0.3485397563895113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1.8244932752398302,1,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,2.838811217401147,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.9510039980358512,1,0,0.3208652597368452,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
09c634256,3.2733714137870416,1.2965946715482046,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,-0.8397559824053796,1.7023227984729612,1.1412309790886452,0.7140668373128042,0,0,0,0,1.5059930958304362,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.5137892339067677,0,0,-0.46130283372379866,0,3.0626182073745847,-0.4076039627578522,-0.896855862737932,0
09cc036c4,-0.4581085725612524,-0.2676959384636391,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.5843880616300721,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.125304855009026,0,0,-0.6177364524159273,0,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
09d9f0be5,0.6319347741945386,1.5810111460958127,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,1,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,0.9501495462115089,0,0,0,0,-1.6909729866665713,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.8941188239798271,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
09e25d616,-0.4581085725612524,-1.192049480743365,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.971273640259677,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.5843880616300721,1,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,0,0,0,1,0,0,-1.1643234007459413,1,0,-0.14843559633954106,1,-0.5243081640667403,1.5441919358326328,0.808578153720028,0
09f4217ad,-0.4581085725612524,-0.5521124130112471,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,-0.7024294160794244,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,1,0,0,-0.46748001855964694,1,0,-0.14843559633954106,1,1.012945995122399,1.5441919358326328,0.808578153720028,0
0a096bb64,-0.4581085725612524,1.2965946715482046,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,2.3666457996037376,0,0,0,0,1.5059930958304362,-0.5091810786843536,0,0,0,0,0,0,0,0,1,-0.36793096396160485,1,0,-0.14843559633954106,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
0a3be8b29,-0.4581085725612524,1.0121781970005967,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,0.4779841284140994,0,0,0,0,0.4403377349981003,-1.4037557886343366,0,0,0,1,0,0,0,0,1,1.7225991825972784,0,0,3.136670396195163,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
0a865fb17,-0.4581085725612524,-0.623216531648149,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0.8925709700733278,0,0,0.02627860414338047,0.7283872888028295,1.1412309790886452,-0.5450409828274063,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,1,0,0,0,0,1,-0.012398626111454645,1,0,-0.14843559633954106,1,-0.011890111003693917,-0.4076039627578522,0.808578153720028,0
0a90e8c3f,2.2669997943282247,2.434260569738637,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,1,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,1.6583976729076233,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,-0.4390374315316349,0,0,-0.6177364524159273,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
0ae8c31e1,-0.4581085725612524,-0.12548770118983513,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,0,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,0.359942773964747,1,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,0,0,0,-1.1406212448892645,0,0,-0.3830860243777342,0,0.5005279420593525,-0.4076039627578522,0.808578153720028,0
0aed192d8,-0.4581085725612524,1.8654276206434206,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,1.1862322551102136,0,0,0,0,1.5059930958304362,-0.8446465982702525,0,0,0,1,0,0,0,0,1,1.4381733123171583,0,0,-0.6177364524159273,0,3.0626182073745847,-0.4076039627578522,-0.044138854508952025,0
0b05c93b8,-0.02209123385893605,-1.3769201891993101,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1.0789554311066283,0,1,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,-1.174594833876834,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,0,0,0,0,0,1,0,-1.2809380075607906,1,0,0.08621483169865207,1,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
0b1136559,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,1,0,0,0,1.2675177901490862,0,0,-0.6177364524159273,1,-0.5243081640667403,-0.4076039627578522,2.514012170177988,0
0b2f112ff,-0.4581085725612524,-0.12548770118983513,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,0,0,0,0,0,0,-0.02187948845412518,1,0,-0.3830860243777342,0,-0.011890111003693917,-0.4076039627578522,1.661295161949008,0
0b31b07b3,0.6319347741945386,-0.4099041757374431,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,0.7140668373128042,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,1,0,1,-1.2354298683159715,0,0,-0.14843559633954106,1,-1.0367262171297869,-0.4076039627578522,1.661295161949008,0
0b39e3178,-0.4581085725612524,-0.18237099609935678,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.3334175869734262,1,1,0.02627860414338047,1.7023227984729612,1.1412309790886452,-0.11222264383266253,1,0,1,0,0.4403377349981003,0.38539355075390497,0,0,0,1,0,0,0,0,0,0.09568320459499094,0,0,-0.30486921503166986,0,-0.5243081640667403,-0.4076039627578522,-0.044138854508952025,0
0b3d5369b,-0.4581085725612524,-1.71821995865644,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.4121202571597755,0,0,1.7583477772409009,-0.24554822086730216,-0.5141079362108072,-1.2926361883261863,1,0,0,0,-0.6253176258342354,1.5036120388310394,0,0,1,1,0,0,0,0,1,-1.428839460106453,0,0,0.08621483169865207,1,-0.5243081640667403,-0.4076039627578522,-0.044138854508952025,0
0b7e811bf,-0.4581085725612524,-0.4099041757374431,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,1.1412309790886452,-0.7024294160794244,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,0,0,0,0,1,0,1.2675177901490862,0,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,1.661295161949008,0
0b7ee52ff,-0.4581085725612524,1.0121781970005967,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.8244932752398302,0,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,0.4779841284140994,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,1,1.5519436604292063,0,0,3.136670396195163,0,-1.0367262171297869,-0.4076039627578522,0.808578153720028,0
0bbcfa8d9,-0.4581085725612524,0.15892877335777283,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,0,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,0.7140668373128042,1,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,1,0,0,0,0,1,-1.0647743461478993,0,0,-0.3830860243777342,0,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
0bc237322,-0.4581085725612524,0.04516218353872955,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0.3334175869734262,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,0.16320726191006274,0,0,0,0,1.5059930958304362,-0.1737155590984547,0,0,0,1,0,0,0,0,1,-0.3480211530419964,1,0,-0.30486921503166986,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
0bf6d37b5,-0.4581085725612524,-0.12548770118983513,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.8244932752398302,0,1,0.02627860414338047,-1.2194837305374338,-0.5141079362108072,-0.7024294160794244,0,1,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,0,0,0,0,1,0,-0.5812503666716949,1,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0c1ad9841,0.1414152681544326,-1.0925037146517023,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.4121202571597755,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,-1.0959005582301475,1,0,0,0,-1.6909729866665713,4.858267234690028,0,0,0,1,0,0,0,0,1,-0.9737580676582608,1,0,-0.30486921503166986,0,-0.011890111003693917,-0.4076039627578522,1.661295161949008,1
0c7de4f5c,-0.4581085725612524,-1.6288319237986202,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0.22691218066868304,0,1,3.490416950338421,-0.24554822086730216,-0.5141079362108072,-1.6467602516742434,1,0,0,0,-0.6253176258342354,2.845474117174635,0,0,0,0,0,0,0,0,1,-1.308567949245145,1,1,0.5555156877750383,1,-0.5243081640667403,1.5441919358326328,0.808578153720028,1
0c975d1f4,1.5039694515991713,1.2965946715482046,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,0.7140668373128042,0,0,0,0,0.4403377349981003,-1.4037557886343366,0,0,0,1,0,0,0,0,1,0.4142401793087256,0,0,-0.6177364524159273,0,-1.0367262171297869,-0.4076039627578522,-0.896855862737932,0
0ca9758fd,-0.4581085725612524,0.04516218353872955,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.4121202571597755,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,0.16320726191006274,0,1,0,0,0.4403377349981003,0.38539355075390497,0,0,0,0,0,0,0,1,1,-0.4049063270980204,1,0,-0.30486921503166986,1,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0cccf2bcc,-0.4581085725612524,-0.5047096672533123,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,-0.039351335093174664,0,1,0.8923131906921408,1.7023227984729612,-0.5141079362108072,-0.11222264383266253,1,0,0,0,1.5059930958304362,0.16174996048744414,0,0,0,1,0,0,0,0,0,-0.5717695043290243,0,0,-0.3830860243777342,1,2.5502001543115385,3.4959878344231177,1.661295161949008,0
0cd76ddb2,-0.4581085725612524,-0.5521124130112471,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,0.24190141951539462,1,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,0,0,0,0,0,0,-1.1216595202039232,1,0,-0.14843559633954106,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0d01fe294,-0.4581085725612524,0.2537342648736423,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,-0.15156984067668303,0,0,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,0,0,1,0,0,1,0.5848957014767977,0,0,-0.6177364524159273,0,-0.011890111003693917,1.5441919358326328,1.661295161949008,0
0d05834de,-0.4581085725612524,1.7232193833696168,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,1.0681909006608612,0,0,0,0,-0.6253176258342354,0.16174996048744414,0,0,0,1,0,0,0,0,1,2.405221271269567,0,0,3.136670396195163,0,1.012945995122399,-0.4076039627578522,-0.896855862737932,0
0d1f528b8,0.6319347741945386,0.6329562309371193,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.5819302016844935,0,1,0.8923131906921408,-1.2194837305374338,-0.5141079362108072,2.838811217401147,0,0,1,0,0.4403377349981003,-0.5091810786843536,0,0,0,0,0,0,1,0,1,-0.7613867511824378,1,0,0.3208652597368452,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0d2895839,1.3949651169235922,-0.3388000571005411,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,-0.039351335093174664,0,1,0.02627860414338047,0.7283872888028295,-0.5141079362108072,-0.2302639982820149,0,0,0,0,-0.6253176258342354,0.8326809996592418,0,0,0,1,0,0,0,0,1,-0.7945697693817851,1,0,-0.46130283372379866,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
0d29879d6,-0.4581085725612524,0.5381507394212502,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,-0.660632871870843,0,1,-0.8397559824053796,0.7283872888028295,-0.5141079362108072,0.08451286822202173,0,1,0,0,0.4403377349981003,-0.5091810786843536,0,0,0,1,0,0,0,0,1,0.4521636286794082,0,0,-0.6177364524159273,1,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0d314d239,-0.4581085725612524,-0.4099041757374431,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-0.7024294160794244,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,0,2.2630083361295066,0,0,3.136670396195163,0,0.5005279420593525,-0.4076039627578522,-0.896855862737932,0
0d36eec76,-0.4581085725612524,1.4388029088220087,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,-0.5141079362108072,0.8321081917621566,0,0,0,0,0.4403377349981003,-0.9564684068221035,0,0,0,1,0,0,0,0,1,-0.012398626111454645,0,0,-0.6177364524159273,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
0d9689b57,0.5229304395189595,-0.5047096672533123,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.660632871870843,0,1,0.02627860414338047,-0.24554822086730216,-0.5141079362108072,-0.8204707705287768,0,0,0,0,-1.6909729866665713,2.1745430780028374,0,0,0,0,0,1,0,0,1,-0.3442288081049283,1,0,-0.3830860243777342,1,-1.0367262171297869,-0.4076039627578522,1.661295161949008,0
0ddef6fe0,-0.4581085725612524,-0.836528887558855,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,-1.0565534794274816,0,0,0,0,-0.6253176258342354,-0.5091810786843536,0,0,0,1,0,0,0,0,1,2.1207954009894467,0,0,3.136670396195163,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
0de07ca9a,-0.4581085725612524,-1.263153599380267,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.8244932752398302,1,0,-0.8397559824053796,-1.2194837305374338,-0.5141079362108072,-1.4106775427755387,0,0,0,0,-0.6253176258342354,-1.1801121178561513,0,0,0,1,0,0,0,0,1,0.7555512236448698,0,0,-0.6177364524159273,0,-2.0615623232558797,-0.4076039627578522,1.661295161949008,0
0e0b899cb,-0.4581085725612524,0.23003289199467483,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.039351335093174664,0,1,0.8923131906921408,-0.24554822086730216,-0.5141079362108072,1.1862322551102136,0,0,0,0,0.4403377349981003,-0.061893629779016676,0,0,0,1,0,0,0,0,1,-0.4105948445036229,1,0,-0.14843559633954106,0,-0.011890111003693917,-0.4076039627578522,-0.896855862737932,0
0e5d7a658,1.0134499455590653,1.2965946715482046,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,-1.9031959454261795,0,0,-0.8397559824053796,-1.2194837305374338,1.1412309790886452,0.7140668373128042,0,0,0,0,-1.6909729866665713,-0.5091810786843536,0,0,0,1,0,0,0,0,1,1.6088288344852304,0,0,3.136670396195163,0,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
0e7f79b84,2.2669997943282247,1.3534779664577261,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.3334175869734262,0,1,0.8923131906921408,0.7283872888028295,-0.5141079362108072,1.973174775494369,0,0,0,0,1.5059930958304362,-0.1737155590984547,1,0,0,1,0,0,0,0,1,-0.45041446634283966,1,0,-0.30486921503166986,0,2.5502001543115385,-0.4076039627578522,-0.896855862737932,0
0e8d3ba4b,-0.4581085725612524,0.2537342648736423,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,-0.660632871870843,0,1,0.02627860414338047,-0.24554822086730216,1.1412309790886452,0.8321081917621566,0,0,0,0,-1.6909729866665713,2.1745430780028374,0,0,0,0,0,0,0,1,1,0.8124363977008938,0,0,0.3208652597368452,1,-0.5243081640667403,-0.4076039627578522,0.808578153720028,0
0eaddb7f6,-0.4581085725612524,0.7277617224529888,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,-0.039351335093174664,0,0,-0.8397559824053796,-0.24554822086730216,2.796569894388098,0.24190141951539462,0,0,0,0,1.5059930958304362,-1.1801121178561513,0,0,0,1,0,0,0,0,1,2.3483360972135428,0,0,3.136670396195163,0,-0.5243081640667403,-0.4076039627578522,-0.896855862737932,0
