Year,life_expectancy,adult_mortality,alcohol,health_exp_pct_gdp,measles,bmi,gov_health_exp_pct,population,hdi_income,schooling,develop_status,id,log_hiv_aids,log_gdp_per_capita,thinness_avg,vaccination_index,postneonatal_deaths
2015,76.1,147.0,9.45,3869.026302,0,64.5,7.5,385346.0,0.79,12.6,0,Bahamas_2015,0.09531017980432487,10.394824499718256,2.5,95.0,0
2014,75.4,16.0,9.45,4472.6114,0,63.8,7.74,382298.0,0.789,12.6,0,Bahamas_2014,0.09531017980432487,10.361545110763464,2.5,96.0,0
2013,74.8,172.0,9.42,3869.026302,0,63.2,7.5,378953.0,0.79,12.6,0,Bahamas_2013,0.09531017980432487,10.34512385694912,2.5,97.0,0
2012,74.9,167.0,9.5,3869.026302,0,62.6,7.43,375469.0,0.789,12.6,0,Bahamas_2012,0.18232155679395465,10.340419027440413,2.5,97.66666666666667,0
2011,75.0,162.0,9.34,3869.026302,0,62.0,7.63,371729.0,0.788,12.6,0,Bahamas_2011,0.09531017980432487,10.291636938434605,2.5,96.66666666666667,0
2010,75.0,161.0,9.19,3869.026302,0,61.3,7.44,367478.0,0.788,12.6,0,Bahamas_2010,0.18232155679395465,10.295664766317357,2.5,98.0,0
2009,74.6,168.0,9.29,3869.026302,0,6.7,7.43,362810.0,0.791,12.6,0,Bahamas_2009,0.09531017980432487,10.305981584699339,2.5,96.0,0
2008,74.5,167.0,10.15,3869.026302,0,6.1,7.3,358120.0,0.791,12.6,0,Bahamas_2008,0.09531017980432487,10.379411124292854,2.5,65.0,0
2007,74.4,167.0,10.75,3869.026302,0,59.4,7.8,353334.0,0.79,12.5,0,Bahamas_2007,0.09531017980432487,10.378478723292902,2.5,94.33333333333333,0
2006,74.2,171.0,11.07,3869.026302,0,58.7,6.93,348375.0,0.788,12.4,0,Bahamas_2006,0.09531017980432487,10.358567881186488,2.5,95.0,0
2005,74.1,172.0,10.49,3869.026302,0,58.1,5.95,343894.0,0.786,12.4,0,Bahamas_2005,0.09531017980432487,10.322954180280107,2.55,93.0,0
2004,73.8,174.0,10.1,3869.026302,0,57.4,6.2,339782.0,0.784,12.3,0,Bahamas_2004,0.09531017980432487,10.271043087571073,2.55,92.66666666666667,0
2003,73.2,189.0,10.68,3869.026302,0,56.7,5.62,335618.0,0.783,12.2,0,Bahamas_2003,0.09531017980432487,10.259447240740453,2.55,91.0,0
2002,73.1,19.0,10.85,4472.6114,0,56.0,5.26,331614.0,0.781,12.1,0,Bahamas_2002,0.09531017980432487,10.26760969710991,2.6,92.0,0
2001,72.9,189.0,11.64,3869.026302,0,55.2,5.15,327836.0,0.779,12.1,0,Bahamas_2001,0.18232155679395465,10.245124997898127,2.6500000000000004,72.66666666666667,0
2000,72.6,192.0,12.15,3869.026302,0,54.4,5.21,323835.0,0.779,12.0,0,Bahamas_2000,0.09531017980432487,10.235593126289832,2.6500000000000004,70.33333333333333,0
2015,76.9,69.0,1.57,367.2556742,0,63.6,4.37,1371851.0,0.823,14.5,0,Bahrain_2015,0.09531017980432487,10.029674211518854,6.15,98.0,0
2014,76.8,7.0,1.57,367.2556742,46,62.9,4.98,1324530.0,0.82,14.5,0,Bahrain_2014,0.09531017980432487,10.12600607656147,6.05,98.0,0
2013,76.7,7.0,1.65,3.968695982,0,62.2,4.69,1273506.0,0.815,14.5,0,Bahrain_2013,0.09531017980432487,5.530156164396794,6.05,99.0,0
2012,76.5,71.0,1.7,2211.215778,0,61.5,4.37,1238103.0,0.812,14.5,0,Bahrain_2012,0.09531017980432487,10.071133895279848,6.05,99.0,0
2011,76.1,76.0,1.66,197.7734681,0,6.8,3.4,1220131.0,0.812,14.4,0,Bahrain_2011,0.09531017980432487,7.732861954883139,6.05,99.0,0
2010,76.1,73.0,1.93,266.7696122,0,6.1,3.64,1213645.0,0.81,14.4,0,Bahrain_2010,0.09531017980432487,7.909540501288332,5.95,99.0,0
2009,76.0,74.0,1.95,332.9347646,3,59.3,3.79,1185033.0,0.814,14.4,0,Bahrain_2009,0.09531017980432487,9.870844124263598,5.95,97.66666666666667,0
2008,75.8,76.0,2.0,231.5478912,2,58.5,3.17,1127719.0,0.815,14.4,0,Bahrain_2008,0.09531017980432487,7.770039713285685,5.95,97.0,0
2007,75.6,77.0,2.0,278.3602806,7,57.6,3.8,1051466.0,0.813,14.4,0,Bahrain_2007,0.09531017980432487,7.999045929754367,6.0,97.0,0
2006,75.5,79.0,2.1,170.7374027,3,56.8,3.8,967117.0,0.81,14.2,0,Bahrain_2006,0.09531017980432487,7.56992532929874,6.0,98.0,0
2005,75.3,81.0,2.05,1553.468944,4,56.1,3.16,891480.0,0.806,14.0,0,Bahrain_2005,0.09531017980432487,9.795912282786736,6.0,98.0,0
2004,75.2,83.0,2.16,1380.228095,11,55.6,3.37,827080.0,0.803,13.9,0,Bahrain_2004,0.09531017980432487,9.670765549594348,6.0,98.0,0
2003,75.0,85.0,2.16,1214.558167,12,55.2,3.74,774152.0,0.798,13.7,0,Bahrain_2003,0.09531017980432487,9.562615130582959,6.0,97.33333333333333,0
2002,74.9,87.0,1.99,106.4303336,8,55.0,3.89,730751.0,0.796,13.5,0,Bahrain_2002,0.09531017980432487,7.180324655247792,6.050000000000001,98.0,0
2001,74.7,9.0,1.95,1150.418063,5,54.8,3.8,694887.0,0.794,13.3,0,Bahrain_2001,0.09531017980432487,9.462592993349617,6.1,99.0,0
2000,74.5,92.0,2.15,167.7270642,6,54.5,3.51,664614.0,0.786,13.2,0,Bahrain_2000,0.09531017980432487,9.52056738754834,6.1,97.0,0
2015,71.8,129.0,0.01,10.44640334,240,18.3,2.82,1612886.0,0.575,10.2,0,Bangladesh_2015,0.09531017980432487,4.8053162711390405,18.1,97.0,21
2014,71.4,132.0,0.01,10.44640334,289,17.7,2.82,15945279.0,0.57,10.0,0,Bangladesh_2014,0.09531017980432487,5.223407542227545,18.35,97.0,23
2013,71.0,135.0,0.01,52.82986467,237,17.0,2.88,157571292.0,0.565,10.0,0,Bangladesh_2013,0.09531017980432487,6.859498898499841,18.55,96.0,26
2012,77.0,137.0,0.01,59.2589257,1986,16.4,3.8,15572753.0,0.557,9.9,0,Bangladesh_2012,0.09531017980432487,6.7538379051035955,18.75,94.0,28
2011,73.0,14.0,0.01,62.34988484,5625,15.8,3.16,153911916.0,0.545,9.4,0,Bangladesh_2011,0.09531017980432487,6.729572355418824,18.95,96.0,32
2010,69.9,142.0,0.01,62.65945432,788,15.2,3.6,15214912.0,0.535,8.9,0,Bangladesh_2010,0.09531017980432487,6.631569216397429,19.15,94.0,35
2009,69.5,144.0,0.01,53.26400378,718,14.6,2.91,1545478.0,0.523,8.4,0,Bangladesh_2009,0.09531017980432487,6.525213464996813,19.4,97.0,38
2008,69.1,147.0,0.01,42.48865034,2660,14.0,2.85,14885814.0,0.52,8.6,0,Bangladesh_2008,0.09531017980432487,6.4245084096212075,19.6,96.0,42
2007,68.6,151.0,0.01,46.36536703,2924,13.5,2.8,147139191.0,0.513,8.6,0,Bangladesh_2007,0.09531017980432487,6.296467279616009,10.8,95.0,47
2006,68.2,152.0,0.01,42.3304549,6192,13.0,2.8,1453684.0,0.506,8.4,0,Bangladesh_2006,0.09531017980432487,6.205596939608866,11.0,91.66666666666667,51
2005,67.8,155.0,0.01,38.05462002,25934,12.5,2.68,14343111.0,0.499,8.2,0,Bangladesh_2005,0.09531017980432487,6.184469398332387,11.2,77.33333333333333,57
2004,67.3,158.0,0.01,4.11469667,9743,12.0,2.62,14137489.0,0.491,8.1,0,Bangladesh_2004,0.09531017980432487,3.8661448479487044,2.4000000000000004,66.0,62
2003,66.8,161.0,0.01,35.48458957,4067,11.6,2.51,139191.0,0.484,7.9,0,Bangladesh_2003,0.09531017980432487,6.072442733700025,2.5999999999999996,33.666666666666664,68
2002,66.3,164.0,0.01,0.397228764,3484,11.2,2.59,1366667.0,0.476,7.7,0,Bangladesh_2002,0.09531017980432487,1.725187682406078,11.8,76.0,73
2001,65.8,168.0,0.01,3.395069781,4414,1.8,2.47,1341716.0,0.468,7.5,0,Bangladesh_2001,0.09531017980432487,3.775013920062775,12.0,77.33333333333333,79
2000,65.3,173.0,0.01,3.69633051,5098,1.4,2.33,131581243.0,0.459,7.3,0,Bangladesh_2000,0.09531017980432487,3.842323670168704,12.2,82.0,85
2015,75.5,98.0,8.82,294.9056584,0,54.5,5.64,278990.0,0.794,15.3,0,Barbados_2015,0.09531017980432487,9.652384122707769,3.75,97.0,0
2014,75.4,1.0,8.82,294.9056584,0,53.7,7.47,278414.0,0.793,15.3,0,Barbados_2014,0.09531017980432487,9.639565606662629,3.75,94.33333333333333,0
2013,75.2,11.0,8.74,263.0372838,0,53.0,7.57,277758.0,0.792,15.3,0,Barbados_2013,0.09531017980432487,9.646902348087034,3.8,91.0,0
2012,75.1,12.0,8.61,260.0043858,0,52.2,7.43,277034.0,0.785,15.3,0,Barbados_2012,0.09531017980432487,9.641205153217594,3.8,87.33333333333333,0
2011,74.9,14.0,8.51,173.9825629,0,51.4,6.67,276211.0,0.78,15.5,0,Barbados_2011,0.09531017980432487,9.65086095373591,3.8,91.0,0
2010,74.7,16.0,8.41,154.9630863,0,5.7,6.17,275243.0,0.781,15.8,0,Barbados_2010,0.09531017980432487,7.375827243764772,3.8,60.333333333333336,0
2009,74.6,19.0,8.46,327.1618128,0,49.9,6.21,273948.0,0.779,15.5,0,Barbados_2009,0.09531017980432487,9.712588748905539,3.8,93.0,0
2008,74.4,111.0,8.95,25.52277112,0,49.2,6.1,272637.0,0.775,15.3,0,Barbados_2008,0.09531017980432487,7.413562009145617,3.9,85.0,0
2007,74.2,113.0,8.47,1641.30981,0,48.4,5.64,271323.0,0.771,15.0,0,Barbados_2007,0.09531017980432487,9.708900211229968,3.9,93.0,0
2006,74.1,115.0,8.39,181.5000856,0,47.7,5.27,270016.0,0.766,14.8,0,Barbados_2006,0.09531017980432487,9.6580702157529,3.95,84.33333333333333,0
2005,73.9,117.0,8.01,1311.440423,0,46.9,5.38,268706.0,0.761,14.6,0,Barbados_2005,0.09531017980432487,9.562746822043149,4.0,91.66666666666667,0
2004,73.8,119.0,7.68,166.0083443,0,46.2,5.71,267398.0,0.757,14.4,0,Barbados_2004,0.18232155679395465,9.462643725553681,4.05,93.0,0
2003,73.7,121.0,7.65,13.5139917,0,45.4,5.82,266081.0,0.753,14.2,0,Barbados_2003,0.33647223662121295,7.11439921723775,4.1,63.0,0
2002,73.5,123.0,7.59,133.099491,0,44.6,5.76,264748.0,0.749,14.0,0,Barbados_2002,0.5877866649021191,9.365324471555557,4.15,79.66666666666667,0
2001,73.4,125.0,7.38,138.1664627,0,43.8,5.47,263401.0,0.75,14.0,0,Barbados_2001,0.5306282510621704,9.351394686704404,4.2,65.0,0
2000,73.3,127.0,7.43,1140.615754,0,43.0,5.16,262063.0,0.741,14.0,0,Barbados_2000,0.6418538861723948,9.356093989232843,4.25,81.66666666666667,0
2015,72.3,196.0,13.94,1147.1114,2,62.3,5.69,9489616.0,0.798,15.6,0,Belarus_2015,0.09531017980432487,8.691166123557187,1.95,99.0,0
2014,72.0,199.0,13.94,1147.1114,64,61.7,5.69,9474511.0,0.796,15.7,0,Belarus_2014,0.09531017980432487,9.026348936991392,1.95,97.0,0
2013,71.7,23.0,14.66,1109.854619,16,61.1,6.7,9465997.0,0.796,15.7,0,Belarus_2013,0.09531017980432487,8.984671815893831,2.0,98.0,1
2012,71.9,194.0,16.35,91.70962117,10,6.5,5.1,9464495.0,0.793,15.6,0,Belarus_2012,0.09531017980432487,6.54426274082838,2.05,97.66666666666667,1
2011,72.0,232.0,17.31,846.9113071,50,59.9,4.92,9473172.0,0.787,15.5,0,Belarus_2011,0.09531017980432487,8.782739699479071,2.05,98.0,1
2010,73.0,222.0,14.44,8.49409518,1,59.3,5.55,949583.0,0.78,15.5,0,Belarus_2010,0.09531017980432487,4.164939239022555,2.1,97.66666666666667,1
2009,70.0,226.0,14.09,434.7985025,0,58.7,6.9,956765.0,0.771,15.4,0,Belarus_2009,0.09531017980432487,8.552014365582838,2.1500000000000004,97.33333333333333,1
2008,70.0,224.0,14.67,501.8056141,0,58.2,5.95,9527985.0,0.755,15.1,0,Belarus_2008,0.09531017980432487,8.760481766774719,2.2,97.66666666666667,0
2007,69.8,226.0,14.22,464.077513,1,57.7,6.44,956953.0,0.739,14.9,0,Belarus_2007,0.09531017980432487,8.463050541890212,2.25,65.0,0
2006,68.9,243.0,12.6,364.426052,149,57.2,6.34,964924.0,0.723,14.6,0,Belarus_2006,0.09531017980432487,8.255624761348527,2.3,98.0,0
2005,68.1,252.0,11.01,45.65007798,1,56.7,6.89,9663915.0,0.713,14.4,0,Belarus_2005,0.09531017980432487,8.04805883864021,2.4,98.66666666666667,0
2004,68.2,247.0,12.05,42.33443901,2,56.2,6.59,973146.0,0.703,14.1,0,Belarus_2004,0.09531017980432487,7.774578110475549,2.45,99.0,0
2003,67.7,253.0,11.17,23.83578594,21,55.8,6.59,9796749.0,0.695,13.9,0,Belarus_2003,0.09531017980432487,7.506880553756322,2.55,38.0,0
2002,67.2,262.0,12.23,145.4233629,14,55.3,6.47,9865548.0,0.687,13.6,0,Belarus_2002,0.09531017980432487,7.300056212984315,2.6,99.0,0
2001,67.7,254.0,10.74,14.06141699,45,54.9,6.62,9928549.0,0.681,13.3,0,Belarus_2001,0.09531017980432487,7.127190510971607,2.6500000000000004,97.0,0
2000,68.0,247.0,12.98,24.24947846,21,54.4,6.13,997961.0,0.675,13.1,0,Belarus_2000,0.09531017980432487,7.1524946253763595,2.75,68.33333333333333,0
2015,81.1,74.0,12.6,7163.348923,47,63.7,11.44,11274196.0,0.895,16.6,1,Belgium_2015,0.09531017980432487,8.379739832211147,1.0,98.66666666666667,1
2014,89.0,76.0,12.6,7163.348923,70,63.4,1.59,112957.0,0.89,16.3,1,Belgium_2014,0.09531017980432487,10.767229398729368,1.0,98.66666666666667,1
2013,87.0,77.0,11.77,702.359357,39,63.0,1.57,11182817.0,0.889,16.3,1,Belgium_2013,0.09531017980432487,8.44513558628423,0.95,98.66666666666667,1
2012,83.0,78.0,10.08,664.4738975,109,62.6,1.54,11128246.0,0.886,16.2,1,Belgium_2012,0.09531017980432487,8.406389376739028,0.9,98.66666666666667,1
2011,83.0,8.0,10.11,713.5297354,576,62.3,1.42,1147744.0,0.884,16.1,1,Belgium_2011,0.09531017980432487,8.470892497442877,0.9,97.66666666666667,1
2010,80.0,81.0,10.22,665.7356115,40,61.9,1.17,1895586.0,0.878,15.9,1,Belgium_2010,0.09531017980432487,8.398237886170271,0.9,97.66666666666667,1
2009,79.8,85.0,10.05,671.9376566,33,61.6,1.39,1796493.0,0.876,15.8,1,Belgium_2009,0.09531017980432487,8.409510314497174,0.9,97.66666666666667,1
2008,79.5,87.0,10.47,7191.051507,98,61.3,9.6,179973.0,0.874,15.8,1,Belgium_2008,0.09531017980432487,10.787783656915666,0.8,98.66666666666667,1
2007,79.5,86.0,10.25,640.3560918,64,6.9,9.25,16257.0,0.871,15.8,1,Belgium_2007,0.09531017980432487,8.39949719672168,0.8,97.0,1
2006,79.4,85.0,10.98,5579.199083,15,6.6,9.17,1547958.0,0.865,15.7,1,Belgium_2006,0.09531017980432487,10.567549872001678,0.8,97.0,1
2005,78.9,89.0,12.27,5068.214488,26,6.2,9.24,1478617.0,0.861,15.7,1,Belgium_2005,0.09531017980432487,10.517815605626206,0.8,90.33333333333333,1
2004,78.8,91.0,12.05,5160.508378,61,59.8,9.32,1421137.0,0.88,18.8,1,Belgium_2004,0.09531017980432487,10.47984001061604,0.8,85.0,0
2003,78.3,95.0,11.28,507.306164,44,59.4,9.3,1376133.0,0.878,18.6,1,Belgium_2003,0.09531017980432487,8.22816539521763,0.8,85.0,1
2002,78.0,99.0,11.29,320.3177664,0,59.0,8.46,1332785.0,0.875,18.8,1,Belgium_2002,0.09531017980432487,7.845154765189221,0.8,65.66666666666667,0
2001,78.0,1.0,11.01,2943.375396,83,58.5,8.29,128657.0,0.873,18.2,1,Belgium_2001,0.09531017980432487,10.048564317923704,0.8,65.66666666666667,0
2000,77.6,11.0,11.21,287.2084529,0,58.1,8.12,125125.0,0.869,18.0,1,Belgium_2000,0.09531017980432487,7.752961997312186,0.8,65.66666666666667,0
2015,71.0,175.0,6.58,670.0920883,0,5.9,5.79,359288.0,0.706,12.8,0,Belize_2015,0.18232155679395465,8.486939631856709,3.45,94.0,0
2014,70.0,177.0,6.58,670.0920883,0,5.1,5.79,351694.0,0.705,12.8,0,Belize_2014,0.18232155679395465,8.487398436536058,3.4,95.0,0
2013,69.8,18.0,6.56,629.2018591,0,49.3,5.79,344181.0,0.706,12.9,0,Belize_2013,0.18232155679395465,8.45308944359105,3.4,95.0,0
2012,69.4,189.0,6.66,582.8027185,0,48.5,5.45,33671.0,0.702,12.5,0,Belize_2012,0.09531017980432487,8.449907108251349,3.45,98.0,0
2011,69.4,188.0,6.64,605.6286892,0,47.8,5.61,329192.0,0.7,12.4,0,Belize_2011,0.4054651081081644,8.415657961127405,3.45,95.0,0
2010,69.5,186.0,6.76,569.9527122,0,47.0,5.85,32168.0,0.7,12.4,0,Belize_2010,0.18232155679395465,8.376815966893833,3.45,96.0,0
2009,69.5,184.0,6.85,549.8096097,0,46.3,5.81,313929.0,0.7,12.7,0,Belize_2009,0.262364264467491,8.356974816201227,3.45,97.33333333333333,0
2008,69.6,181.0,7.22,51.25232422,0,45.7,5.9,36165.0,0.699,12.8,0,Belize_2008,0.09531017980432487,6.105301942285889,3.45,94.0,0
2007,69.6,181.0,7.24,69.63051047,0,45.0,4.76,29847.0,0.7,12.8,0,Belize_2007,0.4700036292457356,8.37237004091777,3.5,96.33333333333333,0
2006,69.4,184.0,6.48,387.3324928,0,44.4,4.4,29747.0,0.692,12.3,0,Belize_2006,0.4700036292457356,8.340068897423857,3.55,98.0,0
2005,69.0,191.0,6.25,365.799896,0,43.8,4.45,283277.0,0.695,12.8,0,Belize_2005,0.5877866649021191,8.277496442511152,3.55,96.0,0
2004,68.7,197.0,6.2,325.6807462,0,43.2,4.39,27689.0,0.691,12.5,0,Belize_2004,0.5877866649021191,8.251282575471272,3.55,97.0,0
2003,68.4,21.0,5.67,312.7995946,0,42.6,4.53,26913.0,0.684,12.2,0,Belize_2003,0.9162907318741551,8.210938437534661,3.6,95.66666666666667,0
2002,68.5,199.0,4.99,262.8299189,0,42.0,4.38,26226.0,0.678,11.9,0,Belize_2002,0.09531017980432487,8.176830708590229,3.6500000000000004,93.0,0
2001,68.2,21.0,4.9,251.6586929,0,41.4,4.5,254984.0,0.677,11.8,0,Belize_2001,0.33647223662121295,8.13747644639771,3.7,96.0,0
2000,68.3,196.0,4.79,219.0239836,0,4.8,3.98,247315.0,0.668,11.7,0,Belize_2000,0.262364264467491,8.121309151239604,3.75,86.0,0
2015,60.0,249.0,0.01,90.12206791,55,25.7,4.59,1575952.0,0.481,10.7,0,Benin_2015,0.6931471805599453,6.665617358892808,6.85,80.66666666666667,14
2014,59.7,252.0,0.01,90.12206791,786,25.2,4.59,1286712.0,0.475,10.7,0,Benin_2014,0.7419373447293773,6.8508532058135225,7.0,76.66666666666667,14
2013,59.5,251.0,0.01,87.4080423,637,24.6,4.59,14451.0,0.466,10.3,0,Benin_2013,0.7884573603642702,6.820308307425877,7.15,75.66666666666667,14
2012,59.3,251.0,0.01,9.80407467,288,24.1,4.86,972916.0,0.458,10.0,0,Benin_2012,0.832909122935104,6.732157188944585,7.35,8.0,14
2011,59.1,251.0,1.4,110.2633619,426,23.5,5.37,94682.0,0.454,9.8,0,Benin_2011,0.8754687373538999,6.717735509317236,7.55,75.66666666666667,14
2010,58.7,254.0,1.33,94.25737917,392,23.0,4.95,9199259.0,0.451,9.5,0,Benin_2010,0.8754687373538999,6.631601135884715,7.699999999999999,76.33333333333333,14
2009,58.4,259.0,1.16,71.01399249,1461,22.5,4.46,894476.0,0.448,9.3,0,Benin_2009,0.9555114450274363,6.677653110049567,7.85,55.333333333333336,14
2008,57.6,278.0,1.28,7.615430126,928,22.0,4.2,8696916.0,0.444,9.1,0,Benin_2008,1.0296194171811581,4.420662438820467,8.05,75.66666666666667,14
2007,57.1,283.0,1.12,7.49281752,341,21.5,4.55,8454791.0,0.438,8.9,0,Benin_2007,1.0986122886681098,4.350734851312603,8.25,82.0,14
2006,56.8,284.0,1.19,75.91429496,176,21.0,4.75,8216896.0,0.434,8.7,0,Benin_2006,1.0986122886681098,6.44069004841146,8.45,74.66666666666667,14
2005,56.5,285.0,1.13,7.106997355,210,2.5,4.73,7982225.0,0.43,8.5,0,Benin_2005,1.1314021114911006,4.1399547072320475,8.649999999999999,29.0,14
2004,56.1,285.0,1.15,10.73628066,262,2.1,4.56,7754.0,0.423,8.1,0,Benin_2004,1.1314021114911006,6.37074568418674,8.850000000000001,73.66666666666667,14
2003,55.8,285.0,1.35,8.931827297,217,19.7,4.63,752555.0,0.416,7.7,0,Benin_2003,1.1314021114911006,6.254390739625868,9.05,73.66666666666667,15
2002,55.6,283.0,1.23,40.48815233,1588,19.2,4.27,7295394.0,0.407,7.3,0,Benin_2002,1.1314021114911006,6.039536778148897,9.25,55.333333333333336,15
2001,55.5,281.0,1.29,45.33476384,5859,18.8,4.69,776733.0,0.395,6.6,0,Benin_2001,1.1314021114911006,5.939477696476419,9.45,56.0,15
2000,55.4,279.0,1.34,37.38182018,4244,18.4,4.34,6865951.0,0.389,6.4,0,Benin_2000,1.0986122886681098,5.927438945604642,9.649999999999999,57.0,15
2015,69.8,211.0,0.01,209.3921344,11,24.5,3.57,787386.0,0.604,12.5,0,Bhutan_2015,0.4054651081081644,7.8688836797209305,15.7,98.66666666666667,0
2014,69.4,216.0,0.01,209.3921344,0,23.6,3.57,776448.0,0.596,12.5,0,Bhutan_2014,0.4054651081081644,7.833519713288694,15.95,98.66666666666667,1
2013,69.1,219.0,0.01,19.79057439,0,22.7,3.83,764961.0,0.589,12.6,0,Bhutan_2013,0.4700036292457356,5.467565879767597,16.2,97.0,1
2012,68.7,223.0,0.01,188.7373664,1,21.9,3.7,752967.0,0.581,12.3,0,Bhutan_2012,0.4700036292457356,7.793098436717319,16.4,97.0,1
2011,68.3,225.0,0.23,289.8524057,10,21.1,4.73,7451.0,0.572,11.9,0,Bhutan_2011,0.4054651081081644,7.807696995052558,16.65,95.0,1
2010,67.9,228.0,0.28,244.0391949,21,2.3,5.17,727641.0,0.572,11.4,0,Bhutan_2010,0.4054651081081644,7.687044092288818,16.950000000000003,91.33333333333333,0
2009,67.4,232.0,0.17,27.48907048,6,19.5,6.3,714458.0,0.572,10.9,0,Bhutan_2009,0.33647223662121295,5.18310008215997,17.15,93.0,0
2008,67.0,234.0,0.21,302.667579,7,18.8,6.58,795.0,0.572,10.5,0,Bhutan_2008,0.33647223662121295,7.493418229286836,17.450000000000003,96.0,0
2007,66.5,238.0,0.16,283.806236,11,18.0,5.88,686958.0,0.572,10.1,0,Bhutan_2007,0.262364264467491,7.46287098644094,17.700000000000003,94.33333333333333,0
2006,65.8,245.0,0.29,169.2023968,2,17.4,5.27,672228.0,0.572,9.6,0,Bhutan_2006,0.262364264467491,7.197777331543781,17.9,95.33333333333333,0
2005,65.0,254.0,0.73,145.5965445,11,16.7,5.28,656639.0,0.572,9.2,0,Bhutan_2005,0.262364264467491,7.129789351051804,18.200000000000003,95.0,0
2004,64.2,263.0,0.96,2.586698228,3,16.1,4.41,64282.0,0.506,8.8,0,Bhutan_2004,0.262364264467491,5.290576886175689,18.4,62.333333333333336,0
2003,63.3,273.0,0.52,19.15664091,0,15.5,4.9,623434.0,0.405,8.4,0,Bhutan_2003,0.18232155679395465,6.906496200775732,18.700000000000003,95.33333333333333,0
2002,62.5,282.0,0.29,151.9755193,27,14.9,7.75,66399.0,0.465,8.0,0,Bhutan_2002,0.09531017980432487,6.787437034961558,19.0,86.0,0
2001,61.7,29.0,0.14,8.574029812,756,14.4,5.91,5896.0,0.497,7.6,0,Bhutan_2001,0.09531017980432487,4.487948125080947,19.25,88.33333333333333,0
2000,62.0,312.0,0.17,93.35872844,418,13.9,6.91,573416.0,0.402,7.3,0,Bhutan_2000,0.09531017980432487,6.642308474907412,19.549999999999997,96.0,0
2015,77.0,186.0,3.62,366.4841804,0,52.6,6.33,11138234.0,0.671,13.8,0,Bolivia (Plurinational State of)_2015,0.09531017980432487,8.013012110368916,1.15,99.0,2
2014,74.0,189.0,3.62,292.753101,0,51.9,6.33,10958189.0,0.666,13.8,0,Bolivia (Plurinational State of)_2014,0.09531017980432487,8.026823576217629,1.15,98.33333333333333,2
2013,71.0,192.0,3.78,70.15536981,0,51.2,5.96,10779520.0,0.661,13.8,0,Bolivia (Plurinational State of)_2013,0.09531017980432487,7.9561263512135,1.15,94.33333333333333,2
2012,69.8,194.0,3.89,70.15536981,0,5.6,5.56,10601929.0,0.655,13.8,0,Bolivia (Plurinational State of)_2012,0.09531017980432487,7.848543482456679,1.15,93.0,3
2011,69.3,198.0,3.93,70.15536981,0,49.9,5.49,10425321.0,0.649,13.8,0,Bolivia (Plurinational State of)_2011,0.18232155679395465,7.743269700829004,1.15,95.0,2
2010,68.7,22.0,3.95,352.0244894,0,49.3,5.44,10250111.0,0.643,13.8,0,Bolivia (Plurinational State of)_2010,0.18232155679395465,7.56164174558878,1.15,63.666666666666664,3
2009,68.0,27.0,3.87,400.1342971,0,48.6,5.76,10076343.0,0.636,13.8,0,Bolivia (Plurinational State of)_2009,0.18232155679395465,7.453561871643373,1.15,92.66666666666667,2
2008,67.4,211.0,3.77,4.23257668,0,48.0,5.0,9904057.0,0.632,14.0,0,Bolivia (Plurinational State of)_2008,0.18232155679395465,7.4318919168078,1.2000000000000002,87.66666666666667,3
2007,66.8,216.0,3.47,4.23257668,0,47.3,4.96,9733398.0,0.626,14.1,0,Bolivia (Plurinational State of)_2007,0.18232155679395465,7.21081845347222,1.25,84.33333333333333,3
2006,66.2,219.0,3.23,4.23257668,0,46.7,5.19,9564548.0,0.625,14.3,0,Bolivia (Plurinational State of)_2006,0.18232155679395465,7.093404625868766,1.25,82.66666666666667,4
2005,65.7,222.0,2.86,4.23257668,0,46.0,5.67,9397800.0,0.622,14.4,0,Bolivia (Plurinational State of)_2005,0.18232155679395465,6.928537818164665,1.25,84.66666666666667,4
2004,65.1,226.0,2.66,4.23257668,0,45.4,5.22,9233403.0,0.62,14.6,0,Bolivia (Plurinational State of)_2004,0.18232155679395465,6.852242569051878,1.2999999999999998,84.0,4
2003,64.5,23.0,2.37,57.73516711,0,44.7,5.3,9071323.0,0.617,14.4,0,Bolivia (Plurinational State of)_2003,0.18232155679395465,6.796823718274855,1.35,59.333333333333336,4
2002,63.9,234.0,2.26,62.21817261,0,44.0,6.53,8911101.0,0.61,14.0,0,Bolivia (Plurinational State of)_2002,0.09531017980432487,6.796823718274855,1.35,76.66666666666667,4
